Agency,Local Code,County,Township,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control
MONROE SD,M22A14502,MONROE,CLEAR CREEK,BLOOMINGTON,6/19/22,2:13 PM,1,,0,0,0,,VALLEY MISSION RD,,,,,VALLEY MISSION RD,E PEDIGO BAY DR,,,,N,,0,,39.00429032,-86.50058903,COUNTY ROAD,,,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,VALLEYMISSIONRDEPEDIGOBAYDR,0,
BLOOMINGTON PD,B22-21042,MONROE,PERRY,BLOOMINGTON,6/6/22,2:05 PM,1,,1,0,0,,E 3RD ST,,,,,E 3RD ST,S PETE ELLIS DR,,,,Y,,0,,39.16421402,-86.49428791,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,SPETEELLISDRE3RDST,1,
MONROE SD,M22A20508,MONROE,PERRY,BLOOMINGTON,8/22/22,8:39 AM,3,,1,0,0,,S WICKENS ST,,,,,S WICKENS ST,W HENNESSEY ST,,,,N,,200,,39.12632535,-86.55273837,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,$2501 TO $5000,OPPOSITE DIRECTION SIDESWIPE,WHENNESSEYSTSWICKENSST,0,
BLOOMINGTON PD,B22-24201,MONROE,BLOOMINGTON,BLOOMINGTON,6/27/22,4:59 PM,1,,0,0,0,,S LANDMARK AVE,,,,,S LANDMARK AVE,W 3RD ST,,,,Y,,0,,39.16430483,-86.55636139,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,SAME DIRECTION SIDESWIPE,W3RDSTSLANDMARKAVE,1,
INDIANA UNIV BLOOMINGTON PD,223654,MONROE,BLOOMINGTON,BLOOMINGTON,9/29/22,12:53 PM,1,,1,0,0,,E 10TH ST,,,,,E 10TH ST,N UNION ST,,1,,Y,,170,,39.17155955,-86.5101049,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,NUNIONSTE10THST,1,
BLOOMINGTON PD,B22-44071,MONROE,BLOOMINGTON,BLOOMINGTON,10/23/22,5:00 PM,1,,0,0,0,,W 7TH ST,,,,,W 7TH ST,B-LINE TRL,,,,Y,,0,,39.16857624,-86.53686575,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,CONCRETE,IMPROPER LANE USAGE,UNDER $1001,LEFT TURN,W7THSTB-LINETRL,1,
BLOOMINGTON PD,B23-09832,MONROE,PERRY,BLOOMINGTON,2/26/23,12:06 PM,1,,0,0,0,,W 3RD ST,,,,,W 3RD ST,CORY LANE,,,,Y,,0,,39.16442122,-86.56019938,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT ANGLE,W3RDSTCORYLANE,1,
ELLETTSVILLE PD,E1400393,MONROE,RICHLAND,ELLETTSVILLE,10/24/14,6:08 PM,1,0,1,0,0,,,,SR46W,,,SR46W,PARK,,,,Y,OTHER,,,39.22729874,-86.61971282,STATE ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,NON-COLLISION,PARKSTSR46W,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,132772,MONROE,BLOOMINGTON,BLOOMINGTON,10/10/13,2:20 PM,1,0,1,0,0,,12TH,ST,,,,12TH ST,WOODLAWN,,,,Y,OTHER,,,39.17428024,-86.52355,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,Y-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,12THSTWOODLAWNAVE,1,YIELD SIGN
BLOOMINGTON PD,90913175,MONROE,PERRY,BLOOMINGTON,9/9/13,3:57 PM,1,0,1,0,0,,2ND,ST,,,,2ND ST,COLLEGE MALL,,,,Y,OTHER,250,W,39.16094401,-86.49857798,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,2NDSTCOLLEGEMALLRD,1,NO PASSING ZONE
BLOOMINGTON PD,90213077,MONROE,BLOOMINGTON,BLOOMINGTON,9/2/13,10:44 AM,1,0,2,0,0,,N DUNN,ST,,,,N DUNN ST,9TH,,,,Y,OTHER,,,39.170544,-86.52824,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,9THSTNDUNNST,1,STOP SIGN
BLOOMINGTON PD,72613120,MONROE,BLOOMINGTON,BLOOMINGTON,7/26/13,10:25 AM,1,0,1,0,0,328,WALNUT,ST,,,,S WALNUT ST,,,,,Y,PRIVATE,,,39.16890057,-86.53356343,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,SWALNUTST,1,NONE
INDIANA UNIV BLOOMINGTON PD,131435,MONROE,BLOOMINGTON,BLOOMINGTON,5/7/13,11:16 AM,1,0,1,0,0,,EAST 3RD,ST,,,,EAST 3RD ST,ROSE,,,,Y,OTHER,,,39.164352,-86.510944,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,EAST3RDSTROSEAVE,1,LANE CONTROL
BLOOMINGTON PD,101413082,MONROE,PERRY,BLOOMINGTON,10/14/13,10:22 AM,1,0,0,0,0,,BUICK CADILLAC,BLVD,,,,E BUICK CADILLAC BLVD,COLLEGE MALL,,,,Y,OTHER,,,39.15816,-86.497792,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,EBUICKCADILLACBLVDSCOLLEGEMALLRD,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,70514100,MONROE,BLOOMINGTON,BLOOMINGTON,7/5/14,9:38 AM,1,0,1,0,0,,4TH,ST,,,,4TH ST,WASHINGTON,,,,Y,OTHER,,,39.165648,-86.5324,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,UNDER $1001,SAME DIRECTION SIDESWIPE,4THSTWASHINGTONST,1,STOP SIGN
BLOOMINGTON PD,50514172,MONROE,BLOOMINGTON,BLOOMINGTON,5/5/14,7:45 AM,1,0,1,0,0,,WALNUT,ST,,,,WALNUT ST,14TH,,,,Y,OTHER,,,39.175952,-86.53344,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,14THSTWALNUTST,1,STOP SIGN
BLOOMINGTON PD,90414329,MONROE,BLOOMINGTON,BLOOMINGTON,9/4/14,9:29 PM,1,0,1,0,0,,17TH,ST,,,,17TH ST,JACKSON,,,,Y,OTHER,,,39.179024,-86.539616,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,17THSTJACKSONST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,141441,MONROE,BLOOMINGTON,BLOOMINGTON,5/6/14,5:57 PM,1,0,2,0,0,,10TH,ST,,,,10TH ST,UNION,,,,Y,OTHER,300,W,39.17148364,-86.51043443,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,$1001 TO $2500,SAME DIRECTION SIDESWIPE,10THSTUNIONST,1,NONE
BLOOMINGTON PD,B1510138,MONROE,BLOOMINGTON,BLOOMINGTON,3/14/15,6:00 PM,1,0,0,0,0,223,N PETE ELLIS,,,,,N PETE ELLIS,,,,,Y,,,,39.16743,-86.495047,OTHER,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,NPETEELLISDR,1,NONE
INDIANA UNIV BLOOMINGTON PD,151114,MONROE,BLOOMINGTON,BLOOMINGTON,4/17/15,9:56 AM,1,0,1,0,0,,,,SR46,,,SR46,UNIONVILLE,,,,Y,OTHER,,,0,0,STATE ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,SR46UNIONVILLERD,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,151061,MONROE,BLOOMINGTON,BLOOMINGTON,4/13/15,12:17 PM,1,0,1,0,0,,UNION,,,,,UNION,7,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,7STUNIONST,1,NONE
INDIANA UNIV BLOOMINGTON PD,152407,MONROE,BLOOMINGTON,BLOOMINGTON,9/21/15,4:03 PM,1,0,0,0,0,,E KIRKWOOD,AVE,,,,E KIRKWOOD,S WOODLAWN,,,,Y,,200,W,39.16677006,-86.52263281,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,EKIRKWOODAVESWOODLAWNAVE,1,NONE
BLOOMINGTON PD,B1532639,MONROE,BLOOMINGTON,BLOOMINGTON,8/7/15,8:08 AM,1,0,1,0,0,1600,E HILLSIDE,DR,,,,E HILLSIDE,,,,,Y,,,,39.170848,-86.503696,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,WRONG WAY ON ONE WAY,$1001 TO $2500,RIGHT ANGLE,EHILLSIDEDR,1,LANE CONTROL
INDIANA UNIV BLOOMINGTON PD,152245,MONROE,BLOOMINGTON,BLOOMINGTON,9/10/15,5:21 PM,1,0,1,0,0,,N JORDAN,AVE,,,,N JORDAN,E LAW,,,,Y,,,,39.173552,-86.515488,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,ELAWLNNJORDANAVE,1,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,152310,MONROE,BLOOMINGTON,BLOOMINGTON,9/15/15,7:49 AM,1,0,1,0,0,,10TH (WEST DRIVE),ST,,,,2451 E 10TH (WEST DRIVE),10TH,,,,Y,,50,N,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,UNDER $1001,RIGHT ANGLE,10THST2451E10TH(WESTDRIVE)ST,1,NONE
INDIANA UNIV BLOOMINGTON PD,152458,MONROE,BLOOMINGTON,BLOOMINGTON,9/25/15,2:21 AM,2,0,0,0,0,416,E COTTAGE GROVE,AVE,,,,E COTTAGE GROVE,,,,,Y,,,,39.17264,-86.52946351,OTHER,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,GRAVEL,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$50001 TO $100000,OTHER - EXPLAIN IN NARRATIVE,ECOTTAGEGROVEAVE,0,NONE
BLOOMINGTON PD,B1627490,MONROE,BLOOMINGTON,BLOOMINGTON,7/18/16,10:59 AM,1,0,0,0,0,,17TH,ST,,,,17TH,MADISON,,,,Y,,,,39.178992,-86.537792,LOCAL/CITY ROAD,Y,N,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,17THSTMADISONST,1,TRAFFIC CONTROL SIGNAL
MONROE SD,M16A4740,MONROE,RICHLAND,BLOOMINGTON,3/6/16,2:39 PM,1,0,1,0,0,,N UNION VALLEY,RD,,,,N UNION VALLEY,W NESTLE DOWN,,,,N,OTHER,,,39.22874987,-86.5927302,COUNTY ROAD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,$1001 TO $2500,SAME DIRECTION SIDESWIPE,NUNIONVALLEYRDWNESTLEDOWNDR,1,NONE
MONROE SD,M16A3732,MONROE,RICHLAND,BLOOMINGTON,2/21/16,6:03 PM,1,0,2,0,0,,PROFILE,PKWY,,,,PROFILE,WAYNE,,,,N,,,,0,0,LOCAL/CITY ROAD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,$5001 TO $10000,REAR END,PROFILEPKWYWAYNELN,2,NONE
BLOOMINGTON PD,B1630775,MONROE,BLOOMINGTON,BLOOMINGTON,8/9/16,10:30 AM,1,0,1,0,0,,N MORTON,ST,,,,N MORTON,W 7TH,,,,Y,,,,39.168672,-86.536,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,UNDER $1001,BACKING CRASH,NMORTONSTW7THST,1,NONE
BLOOMINGTON PD,B1643823,MONROE,PERRY,BLOOMINGTON,10/31/16,1:50 PM,1,0,0,0,0,,2ND,ST,,,,W 2ND,B LINE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,BLINETRLW2NDST,1,YIELD SIGN
BLOOMINGTON PD,B1638660,MONROE,BLOOMINGTON,BLOOMINGTON,9/26/16,6:00 PM,1,0,1,0,0,,COLLEGE,AVE,,,,COLLEGE,OLD STATE 37,,,,Y,,,,39.186352,-86.534704,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,OPPOSITE DIRECTION SIDESWIPE,COLLEGEAVEOLDSTATE37RD,1,STOP SIGN
BLOOMINGTON PD,B1641092,MONROE,BLOOMINGTON,BLOOMINGTON,10/13/16,4:10 PM,1,0,1,0,0,,N DUNN,ST,,,,N DUNN,E 7TH,,,,Y,,,,39.16864,-86.528224,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E7THSTNDUNNST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,170484,MONROE,BLOOMINGTON,BLOOMINGTON,2/23/17,8:05 AM,1,0,1,0,0,,S JORDAN,AVE,,,,S JORDAN,JONES,,,,Y,OTHER,35,N,39.16910125,-86.51640996,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,CURBED,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,JONESAVESJORDANAVE,1,LANE CONTROL
BLOOMINGTON PD,B1742906,MONROE,BLOOMINGTON,BLOOMINGTON,10/18/17,4:46 PM,1,0,1,0,0,,S ROCKPORT,RD,,,,S ROCKPORT,W DUNCAN,,,,Y,,0,N,39.14578,-86.53938,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,SROCKPORTRDWDUNCANRD,1,NONE
INDIANA UNIV BLOOMINGTON PD,182320,MONROE,BLOOMINGTON,BLOOMINGTON,10/4/18,4:25 PM,1,0,1,0,0,,17TH,ST,,,,17TH,DUNN,,,,Y,,,,39.17904,-86.5284,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,UNDER $1001,RIGHT TURN,17THSTDUNNST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B18-46303,MONROE,BLOOMINGTON,BLOOMINGTON,11/9/18,11:37 PM,1,0,1,0,0,,LINCOLN,ST,,,,LINCOLN,4TH,,,,Y,,,,39.165648,-86.531008,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),BLOWING SAND/SOIL/SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,4THSTLINCOLNST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,181746,MONROE,BLOOMINGTON,BLOOMINGTON,8/20/18,3:30 PM,1,0,1,0,0,,3RD,ST,,,,3RD,BALLANTINE,,,,Y,,,,39.16427,-86.51918,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,3RDSTBALLANTINERD,1,NONE
INDIANA UNIV BLOOMINGTON PD,190114,MONROE,BLOOMINGTON,BLOOMINGTON,1/15/19,12:11 PM,1,0,1,0,0,,THIRD,ST,,,,THIRD,JORDAN,,,,Y,,,,39.164315,-86.51655,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,$2501 TO $5000,RIGHT TURN,JORDANAVETHIRDST,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B1932852,MONROE,BLOOMINGTON,BLOOMINGTON,8/8/19,11:15 PM,1,0,1,0,0,,DODDS,ST,,,,W DODDS,B LINE,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,BLINETRLWDODDSST,1,STOP SIGN
BLOOMINGTON PD,B1934977,MONROE,BLOOMINGTON,BLOOMINGTON,8/22/19,9:49 AM,1,0,1,0,0,,7TH,ST,,,,7TH,INDIANA,,,,Y,,,,39.16864,-86.526944,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,UNDER $1001,LEFT TURN,7THSTINDIANAAVE,1,STOP SIGN
BLOOMINGTON PD,B2004840,MONROE,BLOOMINGTON,BLOOMINGTON,2/2/20,2:50 PM,1,0,1,0,0,,S ADAMS,ST,,,,S ADAMS,S PATTERSON,,,,Y,,250,E,39.16271,-86.55051163,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,IMPROPER TURNING,$1001 TO $2500,LEFT TURN,SADAMSSTSPATTERSONDR,1,NONE
BLOOMINGTON PD,B1937178,MONROE,BLOOMINGTON,BLOOMINGTON,9/3/19,10:00 PM,1,0,1,0,0,,WASHINGTON,ST,,,,WASHINGTON,4TH,,,,Y,,,,39.165648,-86.5324,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT ANGLE,4THSTWASHINGTONST,1,STOP SIGN
ISP BLOOMINGTON 33,2.02E+11,MONROE,PERRY,BLOOMINGTON,6/4/20,19:30 M,1,,1,0,0,,S MORTON ST,,,,,,S MORTON ST,,,,Y,,0,E,39.15939659,-86.53627924,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,TRAIL CROSSINGS,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,,1,
INDIANA UNIV BLOOMINGTON PD,200473,MONROE,BLOOMINGTON,BLOOMINGTON,2/18/20,3:20 PM,1,0,1,0,0,,FEE,LN,,,,FEE,THIRTEENTH,,,,N,,,,39.175125,-86.519805,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,FEELNTHIRTEENTHST,1,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,201319,MONROE,BLOOMINGTON,BLOOMINGTON,8/18/20,6:55 AM,1,0,1,0,0,,UNIONVILLE,RD,,,,UNIONVILLE,JEFFERSON,,,,Y,,,,0,0,LOCAL/CITY ROAD,,N,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,JEFFERSONSTUNIONVILLERD,1,NONE
INDIANA UNIV BLOOMINGTON PD,212840,MONROE,BLOOMINGTON,BLOOMINGTON,9/28/21,1:06 PM,1,0,1,0,0,,10TH,ST,,,,10TH,WOODLAWN,,,,Y,,,,39.171632,-86.523536,LOCAL/CITY ROAD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,LEFT TURN,10THSTWOODLAWNAVE,1,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,B2125703,MONROE,VAN BUREN,BLOOMINGTON,7/26/21,4:10 PM,1,0,1,0,0,2317,S ROCKPORT,RD,,,,S ROCKPORT,,,,,Y,,,,39.093344,-86.5868,OTHER,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,NON-ROADWAY CRASH,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,SROCKPORTRD,1,NONE
BLOOMINGTON PD,B22-17383,MONROE,PERRY,BLOOMINGTON,5/12/22,1:45 PM,1,,1,0,0,,S MILTON DR,,,,,S MILTON DR,W COUNTRY CLUB DR,,,,Y,,0,,39.13613768,-86.53940983,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,LEFT TURN,WCOUNTRYCLUBDRSMILTONDR,1,
BLOOMINGTON PD,B22-38047,MONROE,BLOOMINGTON,BLOOMINGTON,9/20/22,9:12 AM,1,,0,0,0,,W 4TH ST,,,,,W 4TH ST,S ROGERS ST,,,,Y,,0,,39.16563282,-86.5387271,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,UNDER $1001,LEFT TURN,W4THSTSROGERSST,0,
INDIANA UNIV BLOOMINGTON PD,224696,MONROE,BLOOMINGTON,BLOOMINGTON,11/30/22,9:32 PM,1,,1,0,0,,E JONES AVE,,,,,E JONES AVE,,,,,Y,,0,,39.16528126,-86.51111247,PRIVATE DRIVE,,,,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,EJONESAVE,1,
BLOOMINGTON PD,B23-03384,MONROE,BLOOMINGTON,BLOOMINGTON,1/20/23,7:30 PM,1,,0,0,0,,E 7TH ST,,,,,E 7TH ST,N DUNN ST,,,,Y,,0,,39.16850935,-86.52825585,LOCAL/CITY ROAD,,,,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,T-INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,NDUNNSTE7THST,1,
