Agency,City,Collision Date,Collision Time,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control
BLOOMINGTON PD,BLOOMINGTON,10/20/2020,8:45 AM,2,0,0,0,0,,,,W TAPP RD,S LEONARD SPRINGS RD,,,,0,0,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,SLEONARDSPRINGSRDWTAPPRD,STOP SIGN
MONROE SD,BLOOMINGTON,10/20/2020,10:05 AM,2,0,0,0,0,,,,S FAIRFAX RD,E WILL SOWDERS RD,,,,39.059984,-86.498477,COUNTY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EWILLSOWDERSRDSFAIRFAXRD,LANE CONTROL
BLOOMINGTON PD,BLOOMINGTON,10/20/2020,12:13 PM,2,0,0,0,0,,,,E WINSLOW RD,S HENDERSON ST,,,,39.136144,-86.5268,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EWINSLOWRDSHENDERSONST,LANE CONTROL
BLOOMINGTON PD,BLOOMINGTON,10/20/2020,12:36 PM,2,0,0,0,0,,,,S COLLEGE MALL RD,SR 46,,,,39.16424,-86.4984,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL
MONROE SD,BLOOMINGTON,10/20/2020,2:43 PM,1,0,0,0,0,8460,,,S BREEDEN RD,,,2500,S,39.043792,-86.666048,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,8460SBREEDENRDCARTERRD,NONE
ELLETTSVILLE PD,ELLETTSVILLE,10/20/2020,5:17 PM,2,0,0,0,0,,,,SR 46,N UNION VALLEY RD,,,,39.215152,-86.5928,STATE ROAD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NUNIONVALLEYRDSR46W,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/20/2020,7:10 PM,2,0,0,0,0,,,,E 3RD ST,S ROSE AVE,,,,39.164263,-86.510912,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,REAR END,ROSEAVETHIRDST,LANE CONTROL
MONROE SD,BLOOMINGTON,10/20/2020,9:29 PM,2,0,0,0,0,,,,N HARTSTRAIT RD,W VERNAL PIKE,,,,39.186752,-86.611504,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),FOG/SMOKE/SMOG,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,HARTSTRAITRDVERNALPIKE,NONE
MONROE SD,BLOOMINGTON,10/21/2020,12:29 AM,1,0,0,0,0,5550,,,W VERNAL PIKE,,,870,W,0,0,LOCAL/CITY ROAD,Y,RURAL,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,ANGELINAWVERNALPIKE,LANE CONTROL
MONROE SD,BLOOMINGTON,10/21/2020,5:33 AM,1,0,0,0,0,,,,S FAIRFAX RD,E SCHACHT RD,,,,39.10704,-86.523488,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN ROADWAY,RAN OFF ROAD,ESCHACHTRDSFAIRFAXRD,LANE CONTROL
MONROE SD,BLOOMINGTON,10/21/2020,6:59 AM,1,0,0,0,0,,,,S KETCHAM RD,S SUNDAY DR,,100,W,39.0711466,-86.55763424,COUNTY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SOUTHKETCHAMRDSOUTHSUNDAYDR,NONE
BLOOMINGTON PD,BLOOMINGTON,10/21/2020,7:37 AM,1,0,0,0,0,,,,SR 46,INDIANA RAILROAD CROSSING,,500,S,39.17036824,-86.50145612,STATE ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,10THSTSR46E,NONE
ELLETTSVILLE PD,ELLETTSVILLE,10/21/2020,7:40 AM,2,0,0,0,0,,,,SR 46,,,500,E,39.216569,-86.59637729,STATE ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,NORTHBRIARGATEDRSR46W,LANE CONTROL
BLOOMINGTON PD,BLOOMINGTON,10/21/2020,9:18 AM,2,0,0,0,0,,,,E HILLSIDE DR,S HENDERSON ST,,75,E,39.15064,-86.52696,LOCAL/CITY ROAD,Y,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,EHILLSIDEDRSHENDERSONST,LANE CONTROL
ELLETTSVILLE PD,ELLETTSVILLE,10/21/2020,11:47 AM,2,0,0,0,0,,,,SR 46,N HARTSTRAIT RD,,100,E,0,0,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,NORTHHARTSTRAIGHTRDSR46W,LANE CONTROL
MONROE SD,BLOOMINGTON,10/21/2020,4:43 PM,2,0,0,0,0,,,,S CURRY PIKE,W GIFFORD RD (ENTRANCE TO CARDINAL METAL FINISHING),,250,S,39.15620936,-86.58270634,COUNTY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,CURRYPIKEGIFFORDRD,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,BLOOMINGTON,10/21/2020,7:27 PM,2,0,0,0,0,,,,S SARE RD,S MCCARTNEY LN,,100,S,,,LOCAL/CITY ROAD,N,URBAN,N,N,Y,LANE CLOSURE,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,REAR END,EMCCARTNEYDRSSARERD,NONE
MONROE SD,BLOOMINGTON,10/22/2020,6:59 AM,2,0,0,0,0,,,,N DANIEL'S WAY,W ZENITH DR,,,,39.170137,-86.598301,COUNTY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,REAR END,DANIELSWAYZENITHDR,NONE
ELLETTSVILLE PD,ELLETTSVILLE,10/22/2020,7:13 AM,2,0,0,0,0,,,,SR 46,N CONSTABLE DR,,,,,,STATE ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,CONSTABLEDRSR46W,LANE CONTROL
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,8:47 AM,2,0,3,0,0,,,,S ROGERS ST,W GRAHAM DR,,,,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,UNKNOWN,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SROGERSSTWGRAHAMDR,STOP SIGN
ISP BLOOMINGTON 33,BLOOMINGTON,10/22/2020,12:55 PM,1,,1,0,0,,,,SR 446,,,950,S,39.04346975,-86.40675946,STATE ROAD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF ROAD,StateRd446EHaysRd,
ISP BLOOMINGTON 33,BLOOMINGTON,10/22/2020,1:00 PM,1,,0,0,0,9550,,,SR 46,,,0,S,39.15269043,-86.37608293,STATE ROAD,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,NON-COLLISION,StateRd46,
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,4:03 PM,2,1,3,0,0,,,,SR 45/46,W STONELAKE DR,,,,,,STATE ROAD,N,URBAN,N,Y,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,NSTONELAKEDRSR46W,NONE
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,4:21 PM,2,0,1,0,0,,,,SR 48,S LIBERTY DR,,,,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SLIBERTYDRW3RDST,NONE
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,5:28 PM,2,0,2,0,0,,,,SR 45,S LEONARD SPRINGS RD,,,,,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,LEFT/RIGHT TURN,SCURRYPIKEWST45RD,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/22/2020,5:53 PM,2,0,0,0,0,,,,E ATWATER AVE,S FESS AVE,,,,39.163132,-86.525907,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ATWATERAVEFESSAVE,STOP SIGN
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,7:07 PM,2,0,0,0,0,,,,N MONROE ST,W 11TH ST,,,,39.173344,-86.547104,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,DISREGARD SIGNAL/REG SIGN,LEFT/RIGHT TURN,NMONROESTW11THST,STOP SIGN
BLOOMINGTON PD,BLOOMINGTON,10/22/2020,7:40 PM,2,0,0,0,0,,,,S PETE ELLIS DR,ENTRANCE TO WOODWIND TERRACE APARTMENTS,,100,N,39.166848,-86.495088,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,ELONGVIEWDRSPETEELLISDR,NONE
MONROE SD,BLOOMINGTON,10/23/2020,3:44 AM,1,0,0,0,1,,,,S OLD SR 37,W SMITHVILLE RD,,1900,N,,,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,SOLD37RDSMITHVILLERD,LANE CONTROL
BLOOMINGTON PD,BLOOMINGTON,10/23/2020,10:45 AM,2,0,0,0,0,,,,S WALNUT ST,E GRIMES LN,,,,,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,GRIMESLNWALNUTST,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,BLOOMINGTON,10/23/2020,11:50 AM,2,0,0,0,0,,,,E 3RD ST,S COLLEGE MALL RD,,,,39.164752,-86.573104,,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E3RDSTSR45E,TRAFFIC CONTROL SIGNAL
MONROE SD,BLOOMINGTON,10/23/2020,4:26 PM,1,0,1,0,0,,,,SR 48,SR 43,,100,E,,,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF ROAD,SR43RDSR48W,NONE
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/23/2020,4:32 PM,4,0,0,0,0,,,,SR 45/46,E 10TH ST,,200,N,,,STATE ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,10THSTSR46S,NONE
BLOOMINGTON PD,BLOOMINGTON,10/23/2020,5:02 PM,2,0,0,0,0,,,,W 3RD ST,S MADISON ST,,,,39.164704,-86.537296,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SMADISONSTW3RDST,TRAFFIC CONTROL SIGNAL
MONROE SD,BLOOMINGTON,10/23/2020,5:10 PM,1,0,0,0,1,,,,I-69 N,,,300,N,,,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,I69N125.5,NONE
BLOOMINGTON PD,BLOOMINGTON,10/23/2020,5:23 PM,2,0,0,0,0,,,,W KIRKWOOD AVE,S ROGERS ST,,,,39.166672,-86.538608,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SROGERSSTWKIRKWOODAVE,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,BLOOMINGTON,10/23/2020,5:56 PM,2,0,0,0,0,,,,N COLLEGE AVE,W 17TH ST,,,,39.17896,-86.53472,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NCOLLEGEAVEW17THST,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/23/2020,6:40 PM,2,0,0,0,0,,,,E ATWATER AVE,S FESS AVE,,,,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,ATWATERAVEFESSAVE,STOP SIGN
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/23/2020,7:44 PM,2,0,0,0,0,,,,S JORDAN AVE,E ATWATER AVE,,160,N,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WATER (STANDING OR MOVING),,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER LANE USAGE,REAR END,ATWATERAVEJORDANAVE,NONE
MONROE SD,BLOOMINGTON,10/23/2020,10:35 PM,1,0,1,0,0,,,,E SMITHVILLE RD,S ZIKES RD,,,,,,COUNTY ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SMITHVILLERDZIKESRD,NONE
BLOOMINGTON PD,BLOOMINGTON,10/24/2020,12:35 PM,2,0,0,0,0,,,,SR 46,KINGSTON DR S,,300,E,39.16424001,-86.49188557,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTKINGSTONDR,NONE
BLOOMINGTON PD,BLOOMINGTON,10/24/2020,2:00 PM,2,0,0,0,0,,,,E COVENANTER DR,S COLLEGE MALL RD,,,,,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR TO REAR,ECOVENANTERDRSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/24/2020,6:40 PM,1,0,0,0,1,,,,SR 45/46,,,,,,,STATE ROAD,N,URBAN,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,NJORDANAVESR46,LANE CONTROL
ISP BLOOMINGTON 33,BLOOMINGTON,10/24/2020,6:50 PM,1,,0,0,0,,,,I-69 N,,,211,W,39.17622348,-86.56268408,INTERSTATE,,URBAN,N,N,N,,DAWN/DUSK,CLOUDY,DRY,,NO JUNCTION INVOLVED,,ASPHALT,DRIVER ILLNESS,RAN OFF ROAD,StateRd37I-69,
MONROE SD,BLOOMINGTON,10/24/2020,10:50 PM,1,0,0,0,1,7890,,,SR 45,,,,,39.125312,-86.610496,STATE ROAD,Y,,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH ANIMAL OTHER,SR45W,NONE
MONROE SD,BLOOMINGTON,10/25/2020,12:10 AM,1,0,0,0,1,,,,SR 46,,,500,E,39.20891792,-86.58132778,STATE ROAD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,ARLINGTONRDSR46W,NONE
BLOOMINGTON PD,BLOOMINGTON,10/25/2020,2:30 AM,3,0,0,0,0,553,,,S DOLIMAH AVE,,,100,S,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,UNSAFE BACKING,BACKING CRASH,SDOLIMAHAVEWMILIEUDR,NONE
MONROE SD,BLOOMINGTON,10/25/2020,11:58 AM,1,0,1,0,0,,,,N THOMAS RD,W TULIP ST,,,,39.213744,-86.6304,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,NTHOMASRDTULIPST,NONE
MONROE SD,BLOOMINGTON,10/25/2020,12:10 PM,1,0,0,1,0,6694,,,SR 45,,,1300,W,39.11726176,-86.6226195,STATE ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF ROAD RIGHT,RAN OFF ROAD,SDUNLAPRDSR45W,NONE
BLOOMINGTON PD,BLOOMINGTON,10/25/2020,12:34 PM,2,0,1,0,0,,,,E WINSLOW RD,S WALNUT ST,,100,E,39.136144,-86.528688,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT/RIGHT TURN,SWALNUTSTWWINSLOWRD,NONE
ISP BLOOMINGTON 33,BLOOMINGTON,10/25/2020,6:50 PM,1,,0,0,0,,,,I-69 N,,,0,S,39.0709101,-86.61361981,INTERSTATE,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RIGHT ANGLE,I-69109.8,
BLOOMINGTON PD,BLOOMINGTON,10/26/2020,2:49 AM,1,0,0,0,0,,,,W CLUB HOUSE DR,W OLD SR 37,,100,W,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF ROAD,CLUBHOUSEDROLDSR37RD,LANE CONTROL
ISP BLOOMINGTON 33,BLOOMINGTON,10/26/2020,10:51 AM,2,,0,0,0,,,,SR 37,W DILLMAN RD,,0,S,39.092983,-86.546054,STATE ROAD,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,WDillmanRdStateRd37,
BLOOMINGTON PD,BLOOMINGTON,10/26/2020,12:33 PM,2,0,1,0,0,,,,S LIBERTY DR,SR 45,,100,S,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SOUTHLIBERTYDRWEST3RDST,NONE
MONROE SD,BLOOMINGTON,10/26/2020,5:01 PM,2,0,0,0,0,,,,N CURRY PIKE,W WOODYARD RD,,,,39.190672,-86.582992,COUNTY ROAD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,CURVE/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,NORTHCURRYPIKEWOODYARDRD,TRAFFIC CONTROL SIGNAL
ISP BLOOMINGTON 33,BLOOMINGTON,10/26/2020,5:30 PM,2,,0,0,0,,,,SR 37,,,2376,S,39.08211423,-86.53947643,STATE ROAD,,RURAL,N,Y,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,StateRd37SOldStateRoad37,
ISP BLOOMINGTON 33,BLOOMINGTON,10/26/2020,5:50 PM,1,,0,0,0,,106,C,I-69 S,N SR 37 BUSINESS,,370,W,39.23632473,-86.54025427,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,RAMP,,ASPHALT,,RAN OFF ROAD,SR37NWalnutSt,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/26/2020,7:15 PM,2,0,0,0,0,,,,SR 45/46,E 10TH ST,,150,N,,,STATE ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LANE MOVEMENT,SAME DIRECTION SIDESWIPE,EAST10THSTSR46S,LANE CONTROL
ISP BLOOMINGTON 33,SMITHVILLE(MONROE),10/26/2020,7:20 PM,1,,0,0,1,,,,SR 37,S ZIKES RD,,0,S,39.05522988,-86.5361022,STATE ROAD,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,ANIMAL/OBJECT IN ROADWAY,COLLISION WITH DEER,StateRd37,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/26/2020,8:40 PM,2,0,0,0,0,,,,S WASHINGTON ST,E 2ND ST,,,,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SECONDSTWASHINGTONST,STOP SIGN
ISP BLOOMINGTON 33,BLOOMINGTON,10/26/2020,9:15 PM,1,,0,0,0,,,,W MONROE DAM RD,,,686,W,39.01978057,-86.54063649,LOCAL/CITY ROAD,,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF ROAD,WMonroeDamRdSOldStateRoad37,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,10/27/2020,12:01 AM,1,0,0,0,0,,,,S WOODLAWN AVE,E 3RD ST,,,,,,LOCAL/CITY ROAD,Y,URBAN,N,N,N,,UNKNOWN,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,RAN OFF ROAD,THIRDSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL
BLOOMINGTON PD,BLOOMINGTON,10/27/2020,7:42 AM,2,0,1,0,0,,,,SR 45,I-69,,,,,,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I69BYPWBLOOMFIELDRD,TRAFFIC CONTROL SIGNAL
MONROE SD,BLOOMINGTON,10/27/2020,2:00 PM,1,0,0,0,0,,,,S FAIRFAX RD,E CLEVE BUTCHER RD,,150,N,39.059984,-86.498432,LOCAL/CITY ROAD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF ROAD,ECLEVEBUTCHERRDSFAIRFAXRD,NONE
BLOOMINGTON PD,BLOOMINGTON,10/27/2020,2:25 PM,2,0,1,0,0,,,,W 3RD ST,S MADISON ST,,,,39.164704,-86.537296,LOCAL/CITY ROAD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,SMADISONSTW3RDST,TRAFFIC CONTROL SIGNAL
