Agency,Local Code,County,Township,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Name,Roadway Suffix,Roadway Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Intersecting Road Number,Mile Marker,Interchange,Corporate Limits?,Property Type,Feet From,Direction,Latitude,Longitude,Roadway Class,Traffic Control Devices?,Aggressive Driving?,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Damage Estimate,Manner of Collision,Unique Location Id,State Property Damage?,Traffic Control,DateTime,Address Number
INDIANA UNIV BLOOMINGTON PD,190001,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,EAGLESON AVE,AVE,,,,EAGLESON AVE,7TH,,,,Y,,,,39.169065,-86.516155,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,OTHER - EXPLAIN IN NARRATIVE,7THSTEAGLESON AVEAVE,1,STOP SIGN,2019-01-01 12:47:00,
BLOOMINGTON PD,B2010486,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,COLLEGE,AVE,,,,S COLLEGE,2ND,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,SCOLLEGEAVEW 2NDST,1,TRAFFIC CONTROL SIGNAL,2020-03-09 07:35:00,
INDIANA UNIV BLOOMINGTON PD,200509,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,E 3RD,ST,,,,E 3RD,S FACULTY,,,,Y,,,,39.164352,-86.521088,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,UNDER $1001,BACKING CRASH,E 3RDSTSFACULTYAVE,1,LN CONTROL,2020-02-21 15:20:00,
BLOOMINGTON PD,B21-28201,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S WALNUT ST,PK,,,,S WALNUT ST,E WINSLOW,,,,Y,,,,39.1359818,-86.5310843,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,EWINSLOWRDSWALNUTSTPK,1,STOP SIGN,2021-08-14 10:20:00,
BLOOMINGTON PD,B22-32706,MONROE,PERRY,BLOOMINGTON,1,,0.0,0,0,,E DRISCOLL DR,,,,,E DRISCOLL DR,S WASHINGTON ST,,,,Y,,0.0,,39.15252142,-86.53309054,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,,ASPHALT,IMPROPER LN USAGE,UNDER $1001,RIGHT ANGLE,SWASHINGTONSTEDRISCOLLDR,1,,2022-08-20 16:23:00,
MONROE SD,M22A14502,MONROE,CLEAR CREEK,BLOOMINGTON,1,,0.0,0,0,,VALLEY MISSION RD,,,,,VALLEY MISSION RD,E PEDIGO BAY DR,,,,N,,0.0,,39.00429032,-86.50058903,COUNTY RD,,,,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,VALLEYMISSIONRDEPEDIGOBAYDR,0,,2022-06-19 14:13:00,
BLOOMINGTON PD,B22-21042,MONROE,PERRY,BLOOMINGTON,1,,1.0,0,0,,E 3RD ST,,,,,E 3RD ST,S PETE LLIS DR,,,,Y,,0.0,,39.16421402,-86.49428791,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,SPETEELLISDRE 3RDST,1,,2022-06-06 14:05:00,
MONROE SD,M22A20508,MONROE,PERRY,BLOOMINGTON,3,,1.0,0,0,,S WICKENS ST,,,,,S WICKENS ST,W HENNESSEY ST,,,,N,,200.0,,39.12632535,-86.55273837,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,UNSAFE SPEED,$2501 TO $5000,OPPOSITE DIRECTION SIDESWIPE,WHENNESSEYSTSWICKENSST,0,,2022-08-22 08:39:00,
BLOOMINGTON PD,B22-24201,MONROE,BLOOMINGTON,BLOOMINGTON,1,,0.0,0,0,,S LANDMARK AVE,,,,,S LANDMARK AVE,W 3RD ST,,,,Y,,0.0,,39.16430483,-86.55636139,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,DISREGARD SIGNAL/REG SIGN,$1001 TO $2500,SAME DIRECTION SIDESWIPE,W 3RDSTSLANDMARKAVE,1,,2022-06-27 16:59:00,
INDIANA UNIV BLOOMINGTON PD,223654,MONROE,BLOOMINGTON,BLOOMINGTON,1,,1.0,0,0,,E 10TH ST,,,,,E 10TH ST,N UNION ST,,1.0,,Y,,170.0,,39.17155955,-86.5101049,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,NUNIONSTE 10THST,1,,2022-09-29 12:53:00,
BLOOMINGTON PD,B22-44071,MONROE,BLOOMINGTON,BLOOMINGTON,1,,0.0,0,0,,W 7TH ST,,,,,W 7TH ST,B-LINE TRL,,,,Y,,0.0,,39.16857624,-86.53686575,,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,,CONCRETE,IMPROPER LN USAGE,UNDER $1001,LEFT TURN,W7THSTB-LINETRL,1,,2022-10-23 17:00:00,
BLOOMINGTON PD,B23-09832,MONROE,PERRY,BLOOMINGTON,1,,0.0,0,0,,W 3RD ST,,,,,W 3RD ST,CORY LN,,,,Y,,0.0,,39.16442122,-86.56019938,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT ANGLE,W 3RDSTCORYLN,1,,2023-02-26 12:06:00,
ELLETTSVILLE PD,E1400393,MONROE,RICHLAND,ELLETTSVILLE,1,0.0,1.0,0,0,,,,ST RD 46 W,,,ST RD 46 W,PARK,,,,Y,OTHER,,,39.22729874,-86.61971282,ST RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,NON-COLLISION,PARKSTST RD 46 W,1,STOP SIGN,2014-10-24 18:08:00,
INDIANA UNIV BLOOMINGTON PD,132772,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,12TH,ST,,,,12TH ST,WOODLAWN,,,,Y,OTHER,,,39.17428024,-86.52355,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,Y-INTERSECTION,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,12THSTWOODLAWNAVE,1,YIELD SIGN,2013-10-10 14:20:00,
BLOOMINGTON PD,90913175,MONROE,PERRY,BLOOMINGTON,1,0.0,1.0,0,0,,2ND,ST,,,,2ND ST,COLLEGE MALL,,,,Y,OTHER,250.0,W,39.16094401,-86.49857798,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,2NDSTCOLLEGEMALLRD,1,NO PASSING ZONE,2013-09-09 15:57:00,
BLOOMINGTON PD,90213077,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,2.0,0,0,,N DUNN,ST,,,,N DUNN ST,9TH,,,,Y,OTHER,,,39.170544,-86.52824,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,$1001 TO $2500,RIGHT ANGLE,9THSTNDUNNST,1,STOP SIGN,2013-09-02 10:44:00,
BLOOMINGTON PD,72613120,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,328.0,WALNUT,ST,,,,S WALNUT ST,,,,,Y,PRIVATE,,,39.16890057,-86.53356343,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,CONCRETE,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,SWALNUTST,1,NONE,2013-07-26 10:25:00,
INDIANA UNIV BLOOMINGTON PD,131435,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,E 3RD,ST,,,,E 3RD ST,ROSE,,,,Y,OTHER,,,39.164352,-86.510944,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,OTHER - EXPLAIN IN NARRATIVE,EAST3RDSTROSEAVE,1,LN CONTROL,2013-05-07 11:16:00,
BLOOMINGTON PD,101413082,MONROE,PERRY,BLOOMINGTON,1,0.0,0.0,0,0,,BUICK CADILLAC,BLVD,,,,E BUICK CADILLAC BLVD,COLLEGE MALL,,,,Y,OTHER,,,39.15816,-86.497792,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,EBUICKCADILLACBLVDSCOLLEGEMALLRD,1,TRAFFIC CONTROL SIGNAL,2013-10-14 10:22:00,
BLOOMINGTON PD,70514100,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,4TH,ST,,,,4TH ST,WASHINGTON,,,,Y,OTHER,,,39.165648,-86.5324,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,UNDER $1001,SAME DIRECTION SIDESWIPE,4THSTWASHINGTONST,1,STOP SIGN,2014-07-05 09:38:00,
BLOOMINGTON PD,50514172,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,WALNUT,ST,,,,WALNUT ST,14TH,,,,Y,OTHER,,,39.175952,-86.53344,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,14THSTWALNUTST,1,STOP SIGN,2014-05-05 07:45:00,
BLOOMINGTON PD,90414329,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,17TH,ST,,,,17TH ST,JACKSON,,,,Y,OTHER,,,39.179024,-86.539616,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,17THSTJACKSONST,1,STOP SIGN,2014-09-04 21:29:00,
INDIANA UNIV BLOOMINGTON PD,141441,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,2.0,0,0,,10TH,ST,,,,10TH ST,UNION,,,,Y,OTHER,300.0,W,39.17148364,-86.51043443,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,$1001 TO $2500,SAME DIRECTION SIDESWIPE,10THSTUNIONST,1,NONE,2014-05-06 17:57:00,
BLOOMINGTON PD,B1510138,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,223.0,N PETE LLIS,,,,,N PETE LLIS,,,,,Y,,,,39.16743,-86.495047,OTHER,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,NPETEELLISDR,1,NONE,2015-03-14 18:00:00,
INDIANA UNIV BLOOMINGTON PD,151114,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,,,ST RD 46,,,ST RD 46,UNIONVILLE,,,,Y,OTHER,,,0.0,0.0,ST RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,ST RD 46UNIONVILLERD,1,TRAFFIC CONTROL SIGNAL,2015-04-17 09:56:00,
INDIANA UNIV BLOOMINGTON PD,151061,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,UNION,,,,,UNION,7,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,7STUNIONST,1,NONE,2015-04-13 12:17:00,
INDIANA UNIV BLOOMINGTON PD,152407,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,E KIRKWOOD,AVE,,,,E KIRKWOOD,S WOODLAWN,,,,Y,,200.0,W,39.16677006,-86.52263281,LOCAL/CITY RD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,EKIRKWOODAVESWOODLAWNAVE,1,NONE,2015-09-21 16:03:00,
BLOOMINGTON PD,B1532639,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,1600.0,E HILLSIDE,DR,,,,E HILLSIDE,,,,,Y,,,,39.170848,-86.503696,OTHER,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,WRONG WAY ON ONE WAY,$1001 TO $2500,RIGHT ANGLE,EHILLSIDEDR,1,LN CONTROL,2015-08-07 08:08:00,
INDIANA UNIV BLOOMINGTON PD,152245,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,N EAGLESON AVE,AVE,,,,N EAGLESON AVE,E LAW,,,,Y,,,,39.173552,-86.515488,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,UNDER $1001,SAME DIRECTION SIDESWIPE,ELAWLNNEAGLESON AVEAVE,1,TRAFFIC CONTROL SIGNAL,2015-09-10 17:21:00,
INDIANA UNIV BLOOMINGTON PD,152310,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,10TH (W DR),ST,,,,E 10TH (W DR),10TH,,,,Y,,50.0,N,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,UNDER $1001,RIGHT ANGLE,10THST2451E 10TH(WESTDR)ST,1,NONE,2015-09-15 07:49:00,2451
INDIANA UNIV BLOOMINGTON PD,152458,MONROE,BLOOMINGTON,BLOOMINGTON,2,0.0,0.0,0,0,416.0,E COTTAGE GROVE,AVE,,,,E COTTAGE GROVE,,,,,Y,,,,39.17264,-86.52946351,OTHER,,N,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,NONE,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,GRAVEL,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$50001 TO $100000,OTHER - EXPLAIN IN NARRATIVE,ECOTTAGEGROVEAVE,0,NONE,2015-09-25 02:21:00,
BLOOMINGTON PD,B1627490,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,0.0,0,0,,17TH,ST,,,,17TH,MADISON,,,,Y,,,,39.178992,-86.537792,LOCAL/CITY RD,Y,N,N,URBAN,Y,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,$1001 TO $2500,RIGHT ANGLE,17THSTMADISONST,1,TRAFFIC CONTROL SIGNAL,2016-07-18 10:59:00,
MONROE SD,M16A4740,MONROE,RICHLAND,BLOOMINGTON,1,0.0,1.0,0,0,,N UNION VALLEY,RD,,,,N UNION VALLEY,W NESTLE DOWN,,,,N,OTHER,,,39.22874987,-86.5927302,COUNTY RD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,IMPROPER PASSING,$1001 TO $2500,SAME DIRECTION SIDESWIPE,NUNIONVALLEYRDWNESTLEDOWNDR,1,NONE,2016-03-06 14:39:00,
MONROE SD,M16A3732,MONROE,RICHLAND,BLOOMINGTON,1,0.0,2.0,0,0,,PROFILE,PKWY,,,,PROFILE,WAYNE,,,,N,,,,0.0,0.0,LOCAL/CITY RD,,N,N,RURAL,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,$5001 TO $10000,REAR END,PROFILEPKWYWAYNELN,2,NONE,2016-02-21 18:03:00,
BLOOMINGTON PD,B1630775,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,N MORTON,ST,,,,N MORTON,W 7TH,,,,Y,,,,39.168672,-86.536,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,UNSAFE BACKING,UNDER $1001,BACKING CRASH,NMORTONSTW7THST,1,NONE,2016-08-09 10:30:00,
BLOOMINGTON PD,B1643823,MONROE,PERRY,BLOOMINGTON,1,0.0,0.0,0,0,,2ND,ST,,,,W 2ND,B LINE,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,,N,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,TRAIL CROSSINGS,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT ANGLE,BLINETRLW 2NDST,1,YIELD SIGN,2016-10-31 13:50:00,
BLOOMINGTON PD,B1638660,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,COLLEGE,AVE,,,,COLLEGE,OLD STATE 37,,,,Y,,,,39.186352,-86.534704,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,OPPOSITE DIRECTION SIDESWIPE,COLLEGEAVEOLDSTATE37RD,1,STOP SIGN,2016-09-26 18:00:00,
BLOOMINGTON PD,B1641092,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,N DUNN,ST,,,,N DUNN,E 7TH,,,,Y,,,,39.16864,-86.528224,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,E7THSTNDUNNST,1,STOP SIGN,2016-10-13 16:10:00,
INDIANA UNIV BLOOMINGTON PD,170484,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S EAGLESON AVE,AVE,,,,S EAGLESON AVE,JONES,,,,Y,OTHER,35.0,N,39.16910125,-86.51640996,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,CURBED,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT TURN,JONESAVESEAGLESON AVEAVE,1,LN CONTROL,2017-02-23 08:05:00,
BLOOMINGTON PD,B1742906,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S ROCKPORT,RD,,,,S ROCKPORT,W DUNCAN,,,,Y,,0.0,N,39.14578,-86.53938,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,NONE,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,PEDESTRIAN ACTION,UNDER $1001,RIGHT ANGLE,SROCKPORTRDWDUNCANRD,1,NONE,2017-10-18 16:46:00,
INDIANA UNIV BLOOMINGTON PD,182320,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,17TH,ST,,,,17TH,DUNN,,,,Y,,,,39.17904,-86.5284,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,UNDER $1001,RIGHT TURN,17THSTDUNNST,1,TRAFFIC CONTROL SIGNAL,2018-10-04 16:25:00,
BLOOMINGTON PD,B18-46303,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,LINCOLN,ST,,,,LINCOLN,4TH,,,,Y,,,,39.165648,-86.531008,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),BLOWING SAND/SOIL/SNOW,SNOW/SLUSH,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,LEFT TURN,4THSTLINCOLNST,1,STOP SIGN,2018-11-09 23:37:00,
INDIANA UNIV BLOOMINGTON PD,181746,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,3RD,ST,,,,3RD,BALLANTINE,,,,Y,,,,39.16427,-86.51918,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,3RDSTBALLANTINERD,1,NONE,2018-08-20 15:30:00,
INDIANA UNIV BLOOMINGTON PD,190114,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,3RD,ST,,,,3RD,EAGLESON AVE,,,,Y,,,,39.164315,-86.51655,LOCAL/CITY RD,Y,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,$2501 TO $5000,RIGHT TURN,EAGLESON AVEAVE 3RDST,1,TRAFFIC CONTROL SIGNAL,2019-01-15 12:11:00,
BLOOMINGTON PD,B1932852,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,DODDS,ST,,,,W DODDS,B LINE,,,,Y,,,,0.0,0.0,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,UNDER $1001,RIGHT ANGLE,BLINETRLWDODDSST,1,STOP SIGN,2019-08-08 23:15:00,
BLOOMINGTON PD,B1934977,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,7TH,ST,,,,7TH,INDIANA,,,,Y,,,,39.16864,-86.526944,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,UNDER $1001,LEFT TURN,7THSTINDIANAAVE,1,STOP SIGN,2019-08-22 09:49:00,
BLOOMINGTON PD,B2004840,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,S ADAMS,ST,,,,S ADAMS,S PATTERSON,,,,Y,,250.0,E,39.16271,-86.55051163,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,CURVE/GRADE,ASPHALT,IMPROPER TURNING,$1001 TO $2500,LEFT TURN,SADAMSSTSPATTERSONDR,1,NONE,2020-02-02 14:50:00,
BLOOMINGTON PD,B1937178,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,WASHINGTON,ST,,,,WASHINGTON,4TH,,,,Y,,,,39.165648,-86.5324,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNDER $1001,RIGHT ANGLE,4THSTWASHINGTONST,1,STOP SIGN,2019-09-03 22:00:00,
ISP BLOOMINGTON 33,2.02E+11,MONROE,PERRY,BLOOMINGTON,1,,1.0,0,0,,S MORTON ST,,,,,,S MORTON ST,,,,Y,,0.0,E,39.15939659,-86.53627924,LOCAL/CITY RD,,,,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,TRAIL CROSSINGS,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$2501 TO $5000,RIGHT ANGLE,,1,,2020-06-04 19:30:00,
INDIANA UNIV BLOOMINGTON PD,200473,MONROE,BLOOMINGTON,BLOOMINGTON,1,0.0,1.0,0,0,,FEE,LN,,,,FEE,THIRTEENTH,,,,N,,,,39.175125,-86.519805,LOCAL/CITY RD,,N,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,$1001 TO $2500,RIGHT TURN,FEELNTHIRTEENTHST,1,STOP SIGN,2020-02-18 15:20:00,
